日期,地址,经度,纬度,区
2022-03-18T00:00:00Z,徐汇区华济路1号北二,121.46666004004734,31.122169837495786,徐汇区
2022-03-18T00:00:00Z,徐汇区漕溪路251弄,121.44223035221185,31.17638656697358,徐汇区
2022-03-18T00:00:00Z,徐汇区龙吴路1717弄,121.45670573703019,31.13827071965649,徐汇区
2022-03-18T00:00:00Z,徐汇区东安一村,121.4637655200331,31.195351033168695,徐汇区
2022-03-18T00:00:00Z,徐汇区龙州路425弄,121.4331073033219,31.13547376154926,徐汇区
2022-03-18T00:00:00Z,徐汇区百色路451弄,121.4493921827207,31.14847614704194,徐汇区
2022-03-18T00:00:00Z,徐汇区日晖一村,121.47164213223624,31.200899161249822,徐汇区
2022-03-18T00:00:00Z,徐汇区老沪闵路901号,121.44136815858337,31.138924359535455,徐汇区
2022-03-18T00:00:00Z,徐汇区罗秀路1175弄,121.42882898146125,31.13542738346913,徐汇区
2022-03-18T00:00:00Z,徐汇区罗秀路887号,121.43949141871192,31.13758160721806,徐汇区
2022-03-18T00:00:00Z,徐汇区梅陇十一村,121.43363204136199,31.13872183133972,徐汇区
2022-03-18T00:00:00Z,徐汇区凯旋南路31号,121.45117343271644,31.173996563500214,徐汇区
2022-03-18T00:00:00Z,徐汇区龙吴路555弄,121.4560330858643,31.16322897463324,徐汇区
2022-03-18T00:00:00Z,徐汇区龙吴路2418弄,121.46380551550492,31.125388661605804,徐汇区
2022-03-18T00:00:00Z,徐汇区天钥桥南路1191号,121.46205784125864,31.159428676684172,徐汇区
2022-03-18T00:00:00Z,徐汇区龙华西路21弄,121.45479072934401,31.17506088030758,徐汇区
2022-03-18T00:00:00Z,徐汇区梅陇六村,121.42600390046292,31.13860986497305,徐汇区
2022-03-18T00:00:00Z,徐汇区江南一村,121.46937525828181,31.19817788123625,徐汇区
2022-03-18T00:00:00Z,长宁区华山路1038弄,121.44243714214024,31.21882126277602,长宁区
2022-03-18T00:00:00Z,长宁区万航渡路1455号,121.42760288427067,31.231228126718722,长宁区
2022-03-18T00:00:00Z,长宁区天山路938弄,121.41304135195394,31.217277913301366,长宁区
2022-03-18T00:00:00Z,长宁区天山路288弄,121.38970032056598,31.22158919129804,长宁区
2022-03-18T00:00:00Z,长宁区茅台路900弄,121.40449307672098,31.215916208597093,长宁区
2022-03-18T00:00:00Z,长宁区金钟路255弄,121.37310277881086,31.225096773821445,长宁区
2022-03-18T00:00:00Z,普陀区真光路798弄,121.38294730889471,31.242019162490575,普陀区
2022-03-18T00:00:00Z,普陀区定边路377弄,121.37111635583666,31.2661373879637,普陀区
2022-03-18T00:00:00Z,普陀区平利路21弄,121.43613678661546,31.27602920951366,普陀区
2022-03-18T00:00:00Z,普陀区镇坪路48弄,121.4352409963609,31.2569467277407,普陀区
2022-03-18T00:00:00Z,普陀区管弄路311弄,121.4301929685476,31.26043353739708,普陀区
2022-03-18T00:00:00Z,普陀区车站新村,121.41009374208403,31.2661193310269,普陀区
2022-03-18T00:00:00Z,普陀区新村路1717弄,121.41544908021233,31.275306542843616,普陀区
2022-03-18T00:00:00Z,普陀区黄陵路200弄,121.43502288778309,31.269204315761463,普陀区
2022-03-18T00:00:00Z,普陀区志丹路500弄,121.43780763486403,31.27741033141266,普陀区
2022-03-18T00:00:00Z,普陀区金汤路353弄,121.38591989165778,31.25730010672028,普陀区
2022-03-18T00:00:00Z,普陀区新村路1881弄,121.41126270704417,31.275437018309457,普陀区
2022-03-18T00:00:00Z,普陀区西康路1288弄,121.44393407844207,31.249768577575008,普陀区
2022-03-18T00:00:00Z,普陀区昌化路994弄,121.4511384886321,31.252354068630236,普陀区
2022-03-18T00:00:00Z,虹口区逸仙路810弄,121.4915352874158,31.315594039682782,虹口区
2022-03-18T00:00:00Z,虹口区榆林路69弄,121.52213390867998,31.260122305834845,虹口区
2022-03-18T00:00:00Z,虹口区天宝路882弄,121.50761280011119,31.264461164624308,虹口区
2022-03-18T00:00:00Z,虹口区广中路680弄,121.46999392128653,31.28287289273358,虹口区
2022-03-18T00:00:00Z,虹口区四达路220弄,121.49326901705007,31.273683878859227,虹口区
2022-03-18T00:00:00Z,虹口区曲阳路610弄,121.4976293919955,31.288547291400683,虹口区
2022-03-18T00:00:00Z,虹口区车站北路732弄,121.47288646502867,31.303377792113533,虹口区
2022-03-18T00:00:00Z,虹口区四川北路1906弄,121.4918942502976,31.267938202631782,虹口区
2022-03-18T00:00:00Z,虹口区万安路1323弄,121.47208589515817,31.30790361464115,虹口区
2022-03-18T00:00:00Z,虹口区场中路115弄,121.4886998759041,31.314185948524305,虹口区
2022-03-18T00:00:00Z,虹口区欧阳路289弄,121.49508359418022,31.274007642312377,虹口区
2022-03-18T00:00:00Z,虹口区东大名路888弄,121.51116299331717,31.25583487561943,虹口区
2022-03-18T00:00:00Z,虹口区吴家湾路101弄,121.4912885228922,31.299077382383643,虹口区
2022-03-18T00:00:00Z,虹口区广灵二村,121.48494684531398,31.291750030500495,虹口区
2022-03-18T00:00:00Z,杨浦区国权后路15弄,121.51218319888484,31.29477623446126,杨浦区
2022-03-18T00:00:00Z,杨浦区政通路9弄,121.529415474176,31.3111450253537,杨浦区
2022-03-18T00:00:00Z,杨浦区长阳路2087弄,121.5469650492479,31.278879930704974,杨浦区
2022-03-18T00:00:00Z,杨浦区控江路2028号,121.5164553602292,31.278957240848065,杨浦区
2022-03-18T00:00:00Z,杨浦区国顺路398号,121.51570895818097,31.298673866503396,杨浦区
2022-03-18T00:00:00Z,杨浦区凤城三村,121.5282979912589,31.28782287004112,杨浦区
2022-03-18T00:00:00Z,杨浦区凤城二村,121.52513433891386,31.284134020032397,杨浦区
2022-03-18T00:00:00Z,宝山区大华路301弄,121.42302952108884,31.27629316740608,宝山区
2022-03-18T00:00:00Z,宝山区顾陈路319号,121.39986249147815,31.34662009539063,宝山区
2022-03-18T00:00:00Z,宝山区顾村镇盛宅村,121.41693550633968,31.355023907594628,宝山区
2022-03-18T00:00:00Z,宝山区大华二路80号,121.42214563338227,31.278572078302737,宝山区
2022-03-18T00:00:00Z,宝山区呼玛二村,121.4533096930497,31.34725655242708,宝山区
2022-03-18T00:00:00Z,宝山区虎林路135弄,121.46483001206244,31.342649908521366,宝山区
2022-03-18T00:00:00Z,宝山区华灵路1681弄,121.41567437523422,31.286743710950454,宝山区
2022-03-18T00:00:00Z,宝山区菊泉街400弄,121.37968232768814,31.364529437790303,宝山区
2022-03-18T00:00:00Z,宝山区大华路455弄,121.42163795602332,31.276912898409368,宝山区
2022-03-18T00:00:00Z,宝山区菊太路1609弄,121.3556849942946,31.35174485811393,宝山区
2022-03-18T00:00:00Z,宝山区沙浦路311弄,121.39212987764824,31.36012562086551,宝山区
2022-03-18T00:00:00Z,宝山区华灵路1900弄,121.41151405292587,31.284878529253408,宝山区
2022-03-18T00:00:00Z,宝山区十二房路,121.39037494800397,31.368686539821216,宝山区
2022-03-18T00:00:00Z,宝山区泰和西路3463弄,121.41243742115957,31.355555230253035,宝山区
2022-03-18T00:00:00Z,宝山区永顺路81弄,121.35597200290503,31.418369991332277,宝山区
2022-03-18T00:00:00Z,宝山区友谊路2699号,121.44239528110347,31.393158801149845,宝山区
2022-03-18T00:00:00Z,宝山区新沪路864号,121.42566182572472,31.27731712561655,宝山区
2022-03-18T00:00:00Z,宝山区长江路868号,121.49043683943822,31.35208785581294,宝山区
2022-03-18T00:00:00Z,宝山区长临路1318弄,121.43699736329403,31.33432278386323,宝山区
2022-03-18T00:00:00Z,闵行区七莘路2465弄30支弄,121.34725664284723,31.174303292516463,闵行区
2022-03-18T00:00:00Z,闵行区华漕新村,121.33488778444979,31.233168485288722,闵行区
2022-03-18T00:00:00Z,闵行区春申路1580弄,121.43849618603743,31.12197175571486,闵行区
2022-03-18T00:00:00Z,闵行区都会路258号,121.43818492317821,31.042690177682083,闵行区
2022-03-18T00:00:00Z,闵行区北翟路3318弄,121.32094347784896,31.22983242698974,闵行区
2022-03-18T00:00:00Z,闵行区东川路800号,121.44328397474452,31.032028841151515,闵行区
2022-03-18T00:00:00Z,闵行区东风村,121.55106347830662,31.10886798524048,闵行区
2022-03-18T00:00:00Z,闵行区剑川路198弄,121.46883496989064,31.046397670646627,闵行区
2022-03-18T00:00:00Z,闵行区剑川路201弄,121.47049688254157,31.045126449953948,闵行区
2022-03-18T00:00:00Z,闵行区剑川路综合服务中心工地宿舍,121.45296788780317,31.040653521144332,闵行区
2022-03-18T00:00:00Z,闵行区华宁路1399弄,121.39689880193963,31.029361771422135,闵行区
2022-03-18T00:00:00Z,闵行区普乐路460号,121.43086148750812,31.122233056641896,闵行区
2022-03-18T00:00:00Z,闵行区莲花南路1108弄,121.41603315845492,31.111294352173296,闵行区
2022-03-18T00:00:00Z,闵行区梅陇二村,121.41705551995581,31.14070474980123,闵行区
2022-03-18T00:00:00Z,闵行区金平路558弄,121.41403901005332,31.02102696316147,闵行区
2022-03-18T00:00:00Z,闵行区银春路2200弄,121.39244401508509,31.030873862853017,闵行区
2022-03-18T00:00:00Z,闵行区民建村,121.4617121732984,31.101919515160706,闵行区
2022-03-18T00:00:00Z,闵行区银都路2688弄,121.4131855299883,31.103773268877724,闵行区
2022-03-18T00:00:00Z,闵行区申北路135弄,121.390954534719,31.0965876340912,闵行区
2022-03-18T00:00:00Z,闵行区普乐路425弄,121.43091314007495,31.12098620956612,闵行区
2022-03-18T00:00:00Z,闵行区名都路58弄,121.39626756265777,31.112666155886984,闵行区
2022-03-18T00:00:00Z,闵行区北翟路2000弄,121.33760452980361,31.232289631970765,闵行区
2022-03-18T00:00:00Z,闵行区江汉路200弄,121.50499172429417,31.10783522792103,闵行区
2022-03-18T00:00:00Z,闵行区沪闵路6780弄,121.39861447563314,31.128804369850545,闵行区
2022-03-18T00:00:00Z,嘉定区温宿路6弄,121.256058508387,31.3948540352208,嘉定区
2022-03-18T00:00:00Z,嘉定区崇教路267号,121.28063309605531,31.326319808009895,嘉定区
2022-03-18T00:00:00Z,嘉定区城中路213弄,121.2513197703148,31.396716884237048,嘉定区
2022-03-18T00:00:00Z,嘉定区温宿路39弄,121.25438200396776,31.393395764330105,嘉定区
2022-03-18T00:00:00Z,嘉定区温宿路45号,121.25411314112863,31.393547189265607,嘉定区
2022-03-18T00:00:00Z,嘉定区建华路64号,121.3571273136214,31.27728001301785,嘉定区
2022-03-18T00:00:00Z,嘉定区靖远路742弄,121.33902996098685,31.261186878633342,嘉定区
2022-03-18T00:00:00Z,嘉定区靖远路1099弄,121.33074740452375,31.26081954643923,嘉定区
2022-03-18T00:00:00Z,嘉定区金园一路1118弄,121.3197760400082,31.25380584839374,嘉定区
2022-03-18T00:00:00Z,嘉定区海波路333弄,121.34678197821576,31.272686887163854,嘉定区
2022-03-18T00:00:00Z,嘉定区海川路58弄,121.35465921923274,31.27186612221923,嘉定区
2022-03-18T00:00:00Z,嘉定区华江支路328弄,121.34625530169525,31.264974483243215,嘉定区
2022-03-18T00:00:00Z,嘉定区临夏路98弄,121.34351439192322,31.264604696572654,嘉定区
2022-03-18T00:00:00Z,嘉定区芳林路1357弄,121.32095874904263,31.3130088337122,嘉定区
2022-03-18T00:00:00Z,嘉定区澄浏中路1855弄,121.29141725370259,31.373190692482574,嘉定区
2022-03-18T00:00:00Z,嘉定区南新路478弄,121.22105001869784,31.43387892993245,嘉定区
2022-03-18T00:00:00Z,嘉定区沈徐路128弄,121.27408166414048,31.324911493236886,嘉定区
2022-03-18T00:00:00Z,嘉定区娄塘人民街101号,121.31350946077058,31.296892775466468,嘉定区
2022-03-18T00:00:00Z,嘉定区娄塘小东街48号,121.22353527072174,31.43882273288114,嘉定区
2022-03-18T00:00:00Z,嘉定区星华公路2173号,121.29151804358081,31.278092860426167,嘉定区
2022-03-18T00:00:00Z,嘉定区嘉定工业区娄东村,121.23869651179695,31.440569838704313,嘉定区
2022-03-18T00:00:00Z,嘉定区三里村,121.20612772688828,31.459292606856256,嘉定区
2022-03-18T00:00:00Z,嘉定区娄南村,121.2224679041148,31.430577933719977,嘉定区
2022-03-18T00:00:00Z,嘉定区战斗村,121.24095503151014,31.427737861503182,嘉定区
2022-03-18T00:00:00Z,嘉定区安亭镇联群村,121.25287581511918,31.28231376642631,嘉定区
2022-03-18T00:00:00Z,嘉定区江桥镇五四村,121.33361308893113,31.253150462649355,嘉定区
2022-03-18T00:00:00Z,嘉定区南翔镇新丰村,121.30820532605637,31.326740169883138,嘉定区
2022-03-18T00:00:00Z,嘉定区华亭镇唐行石村,121.24806269419673,31.467475025845893,嘉定区
2022-03-18T00:00:00Z,嘉定区真新街道丰庄二村,121.37106596089754,31.251334853440284,嘉定区
2022-03-18T00:00:00Z,金山区龙轩路1998弄,121.32538550876524,30.751565434496907,金山区
2022-03-18T00:00:00Z,金山区板桥东路1200弄,121.36201193966247,30.74420202541624,金山区
2022-03-18T00:00:00Z,金山区北泰路318弄,121.32186334269117,30.73570756093621,金山区
2022-03-18T00:00:00Z,金山区板桥西路1709号,121.32191697153013,30.733035405517494,金山区
2022-03-18T00:00:00Z,金山区板桥西路1709号,121.32191697153013,30.733035405517494,金山区
2022-03-18T00:00:00Z,金山区龙轩路1998弄,121.32538550876524,30.751565434496907,金山区
2022-03-18T00:00:00Z,金山区枫阳路211号,121.02703138956682,30.89928752076691,金山区
2022-03-18T00:00:00Z,金山区贵泾村,121.10706502067279,30.871994560493796,金山区
2022-03-18T00:00:00Z,金山区西静路1429弄,121.31691305051733,30.749996276847302,金山区
2022-03-18T00:00:00Z,金山区蒙山路1517弄,121.34599533208068,30.740792939156066,金山区
2022-03-18T00:00:00Z,金山区海盛路500弄,121.35857421430633,30.759341244411434,金山区
2022-03-18T00:00:00Z,金山区贵泾村,121.10706502067279,30.871994560493796,金山区
2022-03-18T00:00:00Z,金山区龙宇路999弄,121.3601647540423,30.747352299524813,金山区
2022-03-18T00:00:00Z,金山区金龙新街436弄,121.17689003847173,30.892788835762428,金山区
2022-03-18T00:00:00Z,金山区金龙新街436弄,121.17689003847173,30.892788835762428,金山区
2022-03-18T00:00:00Z,金山区金龙新街436弄,121.17689003847173,30.892788835762428,金山区
2022-03-18T00:00:00Z,金山区和溪园,121.24770723470644,30.83568661714255,金山区
2022-03-18T00:00:00Z,松江区外婆泾路299弄,121.26508252937207,31.121247822376997,松江区
2022-03-18T00:00:00Z,松江区古楼公路759弄,121.26144538019273,31.110031282607704,松江区
2022-03-18T00:00:00Z,松江区龙源路555号,121.20701498324048,31.061770575521063,松江区
2022-03-18T00:00:00Z,松江区金白花路50弄,121.21729761692156,31.12753118000548,松江区
2022-03-18T00:00:00Z,松江区申浜路279弄,121.33085556050715,31.06820189466928,松江区
2022-03-18T00:00:00Z,松江区欣浪路888弄,121.28409040447156,30.989519496914905,松江区
2022-03-18T00:00:00Z,松江区大官塘路248弄,121.264175439386,30.9904076182484,松江区
2022-03-18T00:00:00Z,青浦区龙联路58弄,121.3036756205223,31.204284588875726,青浦区
2022-03-18T00:00:00Z,青浦区新府中路1655号,121.23843420658802,31.238408857949977,青浦区
2022-03-18T00:00:00Z,青浦区盈港东路8300弄,121.14859548101009,31.17019932813101,青浦区
2022-03-18T00:00:00Z,青浦区北青公路3488号,121.25821219900122,31.207713365969045,青浦区
2022-03-18T00:00:00Z,青浦区华纪路189弄,121.24404044144525,31.257704650310675,青浦区
2022-03-18T00:00:00Z,青浦区新凤南路233弄,121.2427442764249,31.20776579466799,青浦区
2022-03-18T00:00:00Z,青浦区华盈路1085号,121.15558851991362,31.169113481648598,青浦区
2022-03-18T00:00:00Z,青浦区青松路129弄,121.12304138416775,31.151534568930586,青浦区
2022-03-18T00:00:00Z,青浦区莫家圩水塘上,120.97584342635285,31.023958086029367,青浦区
2022-03-18T00:00:00Z,青浦区外青松公路6161号,121.13664172958882,31.160961854663977,青浦区
2022-03-18T00:00:00Z,青浦区沪青平公路2095号,121.26934804325566,31.16419182933247,青浦区
2022-03-18T00:00:00Z,奉贤区金汇镇秀韵路105弄,121.52553534249351,30.94077970541477,奉贤区
2022-03-18T00:00:00Z,奉贤区西渡街道扶兰路18弄,121.44577201151549,30.993328827368927,奉贤区
2022-03-18T00:00:00Z,奉贤区四团镇横桥村,121.78253596754011,30.926492933499492,奉贤区
2022-03-18T00:00:00Z,奉贤区奉城镇头桥东路456号,121.65437741534808,30.952046124609364,奉贤区
2022-03-18T00:00:00Z,奉贤区西渡街道西闸路1118弄,121.452047663638,30.9989248692635,奉贤区
2022-03-18T00:00:00Z,奉贤区西渡街道南渡村,121.45782695550737,31.005599100715568,奉贤区
2022-03-19T00:00:00Z,浦东新区利津路1313弄,121.59914510106708,31.28850478291173,浦东新区
2022-03-19T00:00:00Z,浦东新区首善街555弄,121.88004074250964,30.98105678672729,浦东新区
2022-03-19T00:00:00Z,浦东新区汇南村,121.74898102284259,31.041389909445435,浦东新区
2022-03-19T00:00:00Z,浦东新区乐城路32弄,121.60201231259384,31.036382742336368,浦东新区
2022-03-19T00:00:00Z,浦东新区西北新邨,121.75830821878324,31.05536596351949,浦东新区
2022-03-19T00:00:00Z,浦东新区联勤村李家宅,121.55718596934042,31.173231011079945,浦东新区
2022-03-19T00:00:00Z,浦东新区下南路339弄,121.55064127471694,31.17679107417024,浦东新区
2022-03-19T00:00:00Z,浦东新区夏碧路80弄,121.59572201809077,31.346345388241872,浦东新区
2022-03-19T00:00:00Z,浦东新区听悦路685弄,121.74498086840666,31.060350004053333,浦东新区
2022-03-19T00:00:00Z,浦东新区浦建路60弄,121.52445369282894,31.213159230587877,浦东新区
2022-03-19T00:00:00Z,浦东新区草高支路656弄,121.57910821700592,31.357584281339832,浦东新区
2022-03-19T00:00:00Z,浦东新区海沈村,121.80462233562228,31.032342067589873,浦东新区
2022-03-19T00:00:00Z,浦东新区兰花小区99弄,121.55409804414987,31.211209732229833,浦东新区
2022-03-19T00:00:00Z,浦东新区草高支路766弄,121.57668836162316,31.35788609120189,浦东新区
2022-03-19T00:00:00Z,浦东新区高青路4567弄,121.5692836293044,31.1769905078571,浦东新区
2022-03-19T00:00:00Z,浦东新区行泰路281弄,121.61568973262766,31.295513561735028,浦东新区
2022-03-19T00:00:00Z,浦东新区听谐路86弄,121.75728900135162,31.062571836742553,浦东新区
2022-03-19T00:00:00Z,浦东新区园艺村,121.76325833129599,30.985653590349312,浦东新区
2022-03-19T00:00:00Z,浦东新区栖山路1876弄,121.57928653064965,31.26737165620498,浦东新区
2022-03-19T00:00:00Z,浦东新区项埭村,121.71448007261252,31.053704919003106,浦东新区
